"","M","trait","beta_EM","se_EM","p_EM","beta_MO","se_MO","p_MO"
"310","ebi-a-GCST90001701","BAFF-R on CD20- CD38- B cell",-0.0366833580496701,0.0260027541366446,0.158318652457776,0.0446071559875571,0.0623946037877955,0.474658420005126
"311","ebi-a-GCST90001702","BAFF-R on CD24+ CD27+ B cell",-0.00116145308552198,0.0294884894605966,0.968582116051242,-0.0220931247294633,0.0248059581087792,0.373123496791875
"312","ebi-a-GCST90001703","BAFF-R on IgD+ CD24+ B cell",0.00539175335015179,0.0298818353600696,0.856810438538216,-0.017319633098588,0.0281343288038091,0.538155259514316
"313","ebi-a-GCST90001704","BAFF-R on IgD+ CD24- B cell",0.00932764067661851,0.0318083688657702,0.769334997074378,-0.00828379749244235,0.0230024667357123,0.71875254753303
"314","ebi-a-GCST90001705","BAFF-R on IgD+ CD38- B cell",-0.00303212962866346,0.0307731299656312,0.921510080333591,-0.00317017900083996,0.0269621706985859,0.906401423403857
"315","ebi-a-GCST90001706","BAFF-R on IgD+ CD38- naive B cell",-0.00725428368056753,0.0417828696160281,0.862165206684928,0.00571475149680191,0.0240865018401377,0.812455475782122
"316","ebi-a-GCST90001707","BAFF-R on IgD+ CD38- unswitched memory B cell",-0.0123362932960775,0.0401293462868854,0.758528833999083,0.02700635240774,0.0238141383777055,0.256774829636616
"317","ebi-a-GCST90001708","BAFF-R on IgD+ CD38+ B cell",0.0166885103323039,0.0324896056392034,0.607491885647379,0.012605981694112,0.0218092866439255,0.563257494109018
"318","ebi-a-GCST90001709","BAFF-R on IgD+ CD38dim B cell",0.00685323049950542,0.0311601045004161,0.825920954843398,-0.00843686966174557,0.0225660014736072,0.708497123713528
"319","ebi-a-GCST90001710","BAFF-R on IgD- CD24- B cell",-0.00417024688614006,0.0322637033736159,0.897155830699323,0.00747653450267072,0.0291008192670219,0.797241803815429
"320","ebi-a-GCST90001711","BAFF-R on IgD- CD27- B cell",-0.00355640959072364,0.0311115867679492,0.908990931804558,0.012250971116801,0.0267516927986794,0.646987466672867
"321","ebi-a-GCST90001712","BAFF-R on IgD- CD38- B cell",-0.000139850229114609,0.0289509287234957,0.996145757335149,-0.0216246757181266,0.0281853690855741,0.442944462842059
"322","ebi-a-GCST90001713","BAFF-R on IgD- CD38+ B cell",-0.0159740352674961,0.0262075775159419,0.542180006795457,0.0164177039393771,0.0568253019519878,0.772646130729219
"323","ebi-a-GCST90001714","BAFF-R on IgD- CD38dim B cell",0.0231067093586238,0.0499024409745487,0.643337375111363,-0.108803609235421,0.0612115262660653,0.075485685088664
"324","ebi-a-GCST90001715","BAFF-R on memory B cell",0.00347936058489836,0.0291348933917229,0.904940669635126,-0.0239109212038795,0.0258271132308758,0.354546309153435
"325","ebi-a-GCST90001716","BAFF-R on naive-mature B cell",0.0116178645876425,0.0319841199770654,0.716426710776768,0.00569118531892956,0.0240271729134426,0.812761878286992
"326","ebi-a-GCST90001717","BAFF-R on unswitched memory B cell",0.00149392345683558,0.0295721104839535,0.959709617125805,-0.0255593734653811,0.0267594654508154,0.339500523366087
"327","ebi-a-GCST90001718","BAFF-R on switched memory B cell",0.00117241772376974,0.0302772154612002,0.969111417258849,-0.0166565407315316,0.0268629730005635,0.535221086981024
"328","ebi-a-GCST90001719","BAFF-R on IgD+ B cell",0.00937451285667449,0.0312516766036988,0.764201322209678,0.00363850360224815,0.0242110052624209,0.880541308908495
"329","ebi-a-GCST90001720","BAFF-R on transitional B cell",0.0123350190017025,0.0318500225679303,0.698545623879875,-0.00145026596486565,0.0243467529620519,0.952500405974434
"330","ebi-a-GCST90001721","CD19 on CD20- B cell",-0.00958154053340033,0.0297726977811615,0.74758674792158,-0.0182712553919854,0.0371561951257652,0.622901863203993
"331","ebi-a-GCST90001722","CD19 on CD20- CD38- B cell",-0.0042460639031328,0.0257824528146038,0.869189461444447,0.00367498416425228,0.0440041479868758,0.933442452904078
"332","ebi-a-GCST90001723","CD19 on CD24+ CD27+ B cell",0.0365395384883431,0.0261707313169829,0.162654697472592,0.00333214604878929,0.0288658511111004,0.908099884631199
"333","ebi-a-GCST90001724","CD19 on IgD+ CD24+ B cell",0.0345012865688787,0.0262633097239799,0.188957736116648,0.0250502319338997,0.0364839746362801,0.492329041567216
"334","ebi-a-GCST90001725","CD19 on IgD+ CD24- B cell",0.00542456586035935,0.0260202841825096,0.834858487506671,-0.0146414028638437,0.0247312672396658,0.553837249054074
"335","ebi-a-GCST90001726","CD19 on IgD+ CD38- B cell",0.0206562985207066,0.0260782660450119,0.42830898818061,0.0231662539901747,0.0446880166613041,0.604179430848113
"336","ebi-a-GCST90001727","CD19 on IgD+ CD38- naive B cell",-0.0131619831906073,0.0355785973816126,0.711426424424882,-0.0684910548562408,0.0333802318478306,0.0401847486876425
"337","ebi-a-GCST90001728","CD19 on IgD+ CD38- unswitched memory B cell",0.0330582813993266,0.038562334157465,0.391296412147103,0.0125532174403534,0.0207113870169936,0.544446883638481
"338","ebi-a-GCST90001729","CD19 on IgD+ CD38+ B cell",0.0164425318860647,0.0264206958829502,0.533721409575951,-0.0465463683555056,0.0408204530891349,0.254173522964268
"339","ebi-a-GCST90001730","CD19 on IgD+ CD38dim B cell",0.0215471993388298,0.026131195754211,0.409611428625313,-0.0352896733550721,0.0281913126531437,0.210645488775332
"340","ebi-a-GCST90001731","CD19 on IgD- CD24- B cell",0.0309596060821619,0.0261537519730414,0.236510492960249,-0.0302915787174972,0.0489035991831236,0.535643596868906
"341","ebi-a-GCST90001732","CD19 on IgD- CD27- B cell",0.0159741484526493,0.0261556566382179,0.54137570211942,-0.0456191542885122,0.0439759297695622,0.299565106427532
"342","ebi-a-GCST90001733","CD19 on IgD- CD38- B cell",0.0178286883650226,0.0261830526299501,0.495919111335365,-0.0517882097789657,0.0450442609474223,0.250259926839198
"343","ebi-a-GCST90001734","CD19 on IgD- CD38+ B cell",0.00541107662282453,0.026305625567987,0.837024978121941,0.0822294784472297,0.102392767874222,0.421929092646599
"344","ebi-a-GCST90001735","CD19 on IgD- CD38dim B cell",0.0355310772976977,0.0260947622251643,0.173318721539138,-0.0125251885823823,0.0516827227594216,0.808510761984564
"345","ebi-a-GCST90001736","CD19 on memory B cell",0.0357349704639369,0.0262078940216203,0.172718892248429,-0.00304700159586576,0.0380457801061187,0.936167451525121
"346","ebi-a-GCST90001737","CD19 on naive-mature B cell",0.0205377632037517,0.0260068026601675,0.429698698051961,-0.0230615747998562,0.0279689915966976,0.409632341217616
"347","ebi-a-GCST90001738","CD19 on unswitched memory B cell",0.0405372972199709,0.0261705403813445,0.121389710134651,0.0384538415376357,0.0477564078430854,0.420699662050047
"348","ebi-a-GCST90001739","CD19 on Plasma Blast-Plasma Cell",0.0262516459893388,0.0275779204079522,0.341143588082143,-0.0358889088867482,0.0538357647586904,0.505004074586695
"349","ebi-a-GCST90001740","CD19 on switched memory B cell",0.0339077122616338,0.0262337059455046,0.19617550627115,-0.00325161959598962,0.0487988685101056,0.946873799024268
"350","ebi-a-GCST90001741","CD19 on IgD+ B cell",0.0141966161966529,0.0261096472593068,0.586626818598213,-0.0225460412900497,0.0251193619840901,0.369422152170234
"351","ebi-a-GCST90001742","CD19 on transitional B cell",0.0170485047766525,0.0263890035567208,0.518249698170514,-0.0099140385240271,0.0367282229438815,0.787214330916232
"352","ebi-a-GCST90001743","CD20 on B cell",-0.00517024421311591,0.0262437032606911,0.843820540228103,0.0412811971255781,0.0388572563087081,0.288062915611011
"353","ebi-a-GCST90001744","CD20 on CD20- CD38- B cell",-0.00846423827161793,0.0259433069213126,0.744228379516032,0.046074408192621,0.113313913918854,0.684295503875639
"354","ebi-a-GCST90001745","CD20 on CD24+ CD27+ B cell",0.0183592575612378,0.0261314614094747,0.48232193363639,-0.0374926181565725,0.0460113005300523,0.415154320435919
"355","ebi-a-GCST90001746","CD20 on IgD+ CD24+ B cell",0.00224485587153368,0.0260781706957556,0.93140139149169,-0.0886545488547495,0.0522981898538554,0.0900423553469868
"356","ebi-a-GCST90001747","CD20 on IgD+ CD24- B cell",-0.0244040823580476,0.0261960203354483,0.351545852427117,0.011662349683464,0.0216974297360828,0.590922883264245
"357","ebi-a-GCST90001748","CD20 on IgD+ CD38- B cell",0.00745615817822072,0.0260534441420222,0.774734865948771,-0.0195237439022739,0.050002175306953,0.696197987411807
"358","ebi-a-GCST90001749","CD20 on IgD+ CD38- naive B cell",-0.00370237743615721,0.0361162664956837,0.918349701085322,-0.0232093564106251,0.0330939818493758,0.483105502033657
"359","ebi-a-GCST90001750","CD20 on IgD+ CD38- unswitched memory B cell",0.0059039426618068,0.0372845650047693,0.874182452233282,0.00431218471362692,0.0459131177158251,0.925172279046616
"360","ebi-a-GCST90001751","CD20 on IgD+ CD38+ B cell",0.00331604275454341,0.0260702772592831,0.898785035372086,0.0821077049492281,0.0433140620839155,0.058008164292822
"361","ebi-a-GCST90001752","CD20 on IgD+ CD38dim B cell",-0.00363360890949506,0.0261819718242983,0.889621739266243,0.0130460607858647,0.0232936043998502,0.575431347594275
"362","ebi-a-GCST90001753","CD20 on IgD- CD24- B cell",0.0185611647709568,0.0263197102186832,0.480673839621633,-0.0367269933454901,0.0496462730211803,0.459437487758106
"363","ebi-a-GCST90001754","CD20 on IgD- CD27- B cell",0.00747625336393588,0.0262164658958004,0.775510870271247,-0.0353096559162312,0.0458349659766317,0.441083378515691
"364","ebi-a-GCST90001755","CD20 on IgD- CD38- B cell",0.0181611337819882,0.0261929731253861,0.488084282377668,0.0242780509326557,0.0523566842862012,0.642859187700481
"365","ebi-a-GCST90001756","CD20 on IgD- CD38+ B cell",-0.0126311295403862,0.0261673303441495,0.62930444326581,0.0246706362279068,0.0706643223395099,0.726995950078921
"366","ebi-a-GCST90001757","CD20 on IgD- CD38dim B cell",0.0184275931971179,0.0261212345053061,0.480521465431506,0.00529535089254035,0.0136021794172317,0.69705301577235
"367","ebi-a-GCST90001758","CD20 on memory B cell",0.0174678235200993,0.0260990393919097,0.50331056698294,-0.0235657969005087,0.0313783101180805,0.452639498662646
"368","ebi-a-GCST90001759","CD20 on naive-mature B cell",-0.0175246538717413,0.026201022037723,0.503588726199591,0.00264053789631782,0.0291759992396607,0.927886898996364
"369","ebi-a-GCST90001760","CD20 on unswitched memory B cell",0.00483602569479521,0.0280102762312714,0.862925102280708,-0.0114518533099558,0.0422714817246633,0.786458685307988
"370","ebi-a-GCST90001761","CD20 on switched memory B cell",0.0223736267986637,0.0263134077679699,0.395172338985825,0.00298701852967587,0.038498509660234,0.938155867517813
"371","ebi-a-GCST90001762","CD20 on IgD+ B cell",-0.0195643187869383,0.026210167004848,0.455401623844074,0.00307424139652055,0.0322778316100724,0.924121720653794
"372","ebi-a-GCST90001763","CD20 on transitional B cell",0.00116124092897549,0.0263258124879355,0.964816438891092,-0.0168493066165057,0.0688825716813514,0.806759086367346
"373","ebi-a-GCST90001764","CD24 on CD24+ CD27+ B cell",0.0512057653558533,0.0415807819133893,0.218144614522888,NA,NA,NA
"374","ebi-a-GCST90001765","CD24 on IgD+ CD24+ B cell",0.0142039692812768,0.0261465792532453,0.586961894990969,0.0474996032361588,0.0228926875334668,0.0379975616618085
"375","ebi-a-GCST90001766","CD24 on IgD+ CD38- B cell",0.00893588249711887,0.03022508666638,0.767501538779501,0.0231622251383689,0.0475572833754018,0.626231089729445
"376","ebi-a-GCST90001767","CD24 on IgD+ CD38- unswitched memory B cell",0.0631379204414146,0.0368793900491202,0.0868946463042566,0.0157569304160772,0.0366494257383945,0.66724174240031
"377","ebi-a-GCST90001768","CD24 on IgD+ CD38+ B cell",-0.00664945434705736,0.0262346313978113,0.799912040857897,-0.0189057543521279,0.0322253974380984,0.557423683118948
"378","ebi-a-GCST90001769","CD24 on IgD- CD38- B cell",0.0226082122213605,0.0296609263185076,0.445927484819272,0.0177780237233814,0.0303675723785555,0.558260042294589
"379","ebi-a-GCST90001770","CD24 on IgD- CD38dim B cell",0.0752967561167849,0.0420410736595658,0.073288740647969,-0.056093574400933,0.0586648321959671,0.338986166188016
"380","ebi-a-GCST90001771","CD24 on memory B cell",0.0196966164117334,0.0262134460117212,0.452415793870888,0.0156385548660158,0.0290072676511958,0.589800328299027
"381","ebi-a-GCST90001772","CD24 on unswitched memory B cell",0.0277894769222343,0.0262775851242542,0.290267299980855,0.0140178863184991,0.0243272109201258,0.564464798181637
"382","ebi-a-GCST90001773","CD24 on switched memory B cell",0.0341744350384373,0.0265392576186066,0.197852604844755,-0.012240069119552,0.0263111939208183,0.641785470771055
"383","ebi-a-GCST90001774","CD24 on transitional B cell",0.00445289711343296,0.0260572067173861,0.864310831464218,-0.00237770570802306,0.0512643363309554,0.963006354196784
"384","ebi-a-GCST90001775","CD25 on B cell",0.0063521302256619,0.0264556758546471,0.810249146048941,0.00755460813627488,0.0262862522000201,0.773807830463775
"385","ebi-a-GCST90001776","CD25 on CD20- CD38- B cell",-0.00421561864161092,0.0285878556980908,0.88276747451943,-0.0214261822358686,0.0362974332053485,0.554993095882376
"386","ebi-a-GCST90001777","CD25 on CD24+ CD27+ B cell",0.00695172377525017,0.0259176196323699,0.788527016131873,0.0534310869730928,0.0352160909901967,0.12920735424483
"387","ebi-a-GCST90001778","CD25 on IgD+ CD24+ B cell",0.0174573358223318,0.0260857263021996,0.503349133614523,0.0283440441566913,0.0378382151550752,0.45380589953712
"388","ebi-a-GCST90001779","CD25 on IgD+ CD24- B cell",-0.00550121324530681,0.0263567080843145,0.834665607850386,0.0194258857571032,0.0185138258238462,0.294056758808755
"389","ebi-a-GCST90001780","CD25 on IgD+ CD38- B cell",0.00813159051578975,0.0262244327223071,0.756502486561933,-0.0117155797051826,0.0386132049309884,0.761578467759694
"390","ebi-a-GCST90001781","CD25 on IgD+ CD38- naive B cell",0.00731017019583214,0.036245994310381,0.84016521518347,-0.0358278611801606,0.039322591158807,0.362228640387292
"391","ebi-a-GCST90001782","CD25 on IgD+ CD38- unswitched memory B cell",0.0228674652694507,0.0352140409656178,0.51608964367176,0.0109396492864962,0.0158563036067928,0.490241788785588
"392","ebi-a-GCST90001783","CD25 on IgD+ CD38+ B cell",0.042940109848327,0.0260207642041065,0.0988969706542635,0.0317661649602813,0.0730804646900256,0.663799201841674
"393","ebi-a-GCST90001784","CD25 on IgD+ CD38dim B cell",-0.00677316078198641,0.0265181411007937,0.79840171952632,0.00994969312654694,0.0266758984209443,0.70916007800311
"394","ebi-a-GCST90001785","CD25 on IgD- CD24- B cell",-0.0155170154079789,0.0263355857985472,0.555724869383249,0.0107958116902387,0.0371830730557695,0.771554530524446
"395","ebi-a-GCST90001786","CD25 on IgD- CD27- B cell",-0.000557475106891261,0.0261172631833762,0.982970382314815,0.0912090500288425,0.0502505560477927,0.0695107883287649
"396","ebi-a-GCST90001787","CD25 on IgD- CD38- B cell",0.0213218674343921,0.0283242295684851,0.451583105265017,0.0342756692850516,0.0281251060386073,0.222963443500034
"397","ebi-a-GCST90001788","CD25 on IgD- CD38+ B cell",0.00314504970467113,0.026981553990626,0.907206393972362,0.0828899732205608,0.0603452198737849,0.169567033471299
"398","ebi-a-GCST90001789","CD25 on IgD- CD38dim B cell",0.00753470433005416,0.0257670192783893,0.76996811288535,0.0213564857479647,0.0411956198903607,0.604167761341421
"399","ebi-a-GCST90001790","CD25 on memory B cell",0.00844555048516408,0.0259553800179038,0.744887981870941,0.0527924110056624,0.0395488564163369,0.181920313087795
"400","ebi-a-GCST90001791","CD25 on naive-mature B cell",0.00706407862938088,0.0265620480641663,0.790280559837505,0.0624892491493022,0.0480368500375813,0.193306148956557
"401","ebi-a-GCST90001792","CD25 on unswitched memory B cell",0.00817531020275531,0.0259761387875656,0.752971340111428,0.0253358650180976,0.0391757018828899,0.517810613892223
"402","ebi-a-GCST90001793","CD25 on switched memory B cell",0.0161686786371863,0.0261490881602402,0.536360024090797,0.0456856342913142,0.050878674470812,0.369221338371233
"403","ebi-a-GCST90001794","CD25 on IgD+ B cell",-0.00338681862722653,0.0264501504622306,0.898113088665825,-0.00759030047858743,0.0213508293849787,0.722212216198046
"404","ebi-a-GCST90001795","CD25 on transitional B cell",0.0268268438694838,0.0261453498793192,0.304860668129219,0.125003342581946,0.0793231721655281,0.115054791799862
"405","ebi-a-GCST90001796","CD27 on CD20- B cell",-0.00758074628452931,0.0277367222474915,0.784614299175325,0.00564770667634889,0.0735952210059745,0.938830281160741
"406","ebi-a-GCST90001797","CD27 on CD20- CD38- B cell",-0.0205835763173635,0.0256754815528486,0.422736819843776,0.0425725904656518,0.0405383538471702,0.293635113282363
"407","ebi-a-GCST90001798","CD27 on CD24+ CD27+ B cell",0.0482723444007353,0.026227825214816,0.0656946847870564,-0.0250862772113087,0.0283956496023252,0.376990512436937
"408","ebi-a-GCST90001799","CD27 on T cell",-0.0140632407563654,0.0395106136075957,0.721888665625939,-0.0468843988109184,0.0411789090828309,0.25488935397786
"409","ebi-a-GCST90001800","CD27 on IgD+ CD24+ B cell",0.0270035705439111,0.0321051220814302,0.400292746315928,0.0142832232622443,0.0329166774918851,0.664346126190567
"410","ebi-a-GCST90001801","CD27 on IgD+ CD38- unswitched memory B cell",0.0420178852698649,0.0363981150975577,0.248337327508269,-0.00202258705164899,0.0303105631161433,0.946797618201968
"411","ebi-a-GCST90001802","CD27 on IgD- CD38- B cell",0.0308645809999036,0.0284123361644099,0.277342236287859,-0.00260259148203608,0.0320726219446024,0.935325186442553
"412","ebi-a-GCST90001803","CD27 on IgD- CD38+ B cell",0.0386105288360682,0.028519234772331,0.175786891671661,0.0237243388881154,0.0818689331000207,0.771981190225922
"413","ebi-a-GCST90001804","CD27 on IgD- CD38dim B cell",0.0373156188578023,0.0280431614247364,0.183304365306863,-0.034902612079089,0.028878140811126,0.226810019972223
"414","ebi-a-GCST90001805","CD27 on memory B cell",0.0481798507077449,0.0285498460642525,0.0914938896796875,-0.0250490252371597,0.0307978690748799,0.416025263560659
"415","ebi-a-GCST90001806","CD27 on unswitched memory B cell",0.0188097635764842,0.0264709159325261,0.477343132188506,0.00824123959969049,0.0337698628365322,0.807198871255443
"416","ebi-a-GCST90001807","CD27 on Plasma Blast-Plasma Cell",-0.00245930261240841,0.0259062751015781,0.924369816897544,-0.0156563774906609,0.076396621013756,0.83762254167483
"417","ebi-a-GCST90001808","CD27 on switched memory B cell",0.0312617189320101,0.0264365594188278,0.237000054219314,-0.0181319264787459,0.0277135434234861,0.512942834356842
"418","ebi-a-GCST90001809","CD38 on CD20- B cell",-0.00719995393906417,0.0265343526867127,0.786125988778436,-0.0034551443322833,0.0695211554594948,0.960362110912823
"419","ebi-a-GCST90001810","CD38 on CD3- CD19-",-0.0534525094847177,0.0358052227836239,0.135471463999459,-0.061653829995382,0.0476388894291072,0.195599396413135
"420","ebi-a-GCST90001811","CD38 on IgD+ CD24- B cell",0.0238380878163163,0.0300429984573666,0.427506564687584,-0.0555983550399666,0.0577061759598355,0.335310098205491
"421","ebi-a-GCST90001812","CD38 on IgD+ CD38+ B cell",0.00656078568417065,0.0262123338445564,0.802360120134547,-0.0319539559703304,0.0576769148076239,0.57956763075177
"422","ebi-a-GCST90001813","CD38 on IgD+ CD38dim B cell",0.0157318119547333,0.0283514442251074,0.578972819975394,-0.0407171540763713,0.0360079431048429,0.258146622191141
"423","ebi-a-GCST90001814","CD38 on IgD- CD38+ B cell",0.00259631623062333,0.0298609982424708,0.930713852867059,-0.0121507088906285,0.0161070954118123,0.450627105501901
"424","ebi-a-GCST90001815","CD38 on IgD- CD38dim B cell",0.0113291516468865,0.0258549241442356,0.661254656467768,0.0272279136497948,0.0239573147321534,0.255739937447593
"425","ebi-a-GCST90001816","CD38 on naive-mature B cell",0.0239884652956271,0.0274558315216831,0.382275593872413,-0.0227736181430909,0.0407463072982633,0.576221477165673
"426","ebi-a-GCST90001817","CD38 on Plasma Blast-Plasma Cell",-0.00958468936095213,0.0252983290677656,0.70478700289677,-0.024595128704239,0.08357764924469,0.768544885789488
"427","ebi-a-GCST90001818","CD38 on IgD+ B cell",0.0267691222482907,0.0290431083741555,0.356683477040362,-0.00428941302082742,0.0733484983291737,0.953366370683839
"428","ebi-a-GCST90001819","CD38 on transitional B cell",-0.0038581782455705,0.0261934219101149,0.882898631488851,-0.0488215672887518,0.0326790045647181,0.135182542079601
"429","ebi-a-GCST90001820","IgD on IgD+ CD24+ B cell",-0.0568029256019394,0.0300651345660251,0.0588477803768549,-0.022410043129055,0.0409195639702188,0.583924799792843
"430","ebi-a-GCST90001821","IgD on IgD+ CD24- B cell",-0.0159602889850893,0.0295826345323459,0.58953122520014,0.0698542039579569,0.0436764613679938,0.109741556559166
"431","ebi-a-GCST90001822","IgD on IgD+ CD38-  B cell",-0.0517559142446993,0.0265814738069299,0.0515266856229648,-0.00644730683327603,0.0490915934017426,0.895512522560477
"432","ebi-a-GCST90001823","IgD on IgD+ CD38- unswitched memory B cell",-0.0318152852513918,0.0409251055419911,0.436921253065396,-0.0216715561776779,0.0631506434030972,0.731468786938275
"433","ebi-a-GCST90001824","IgD on IgD+ CD38+ B cell",0.00905422478961903,0.0293564838930091,0.757760224888451,0.00519234592792606,0.0512097291014106,0.919237906087832
"434","ebi-a-GCST90001825","IgD on IgD+ CD38dim B cell",-0.0162997038500637,0.031177752231355,0.601113998047704,0.043613332963294,0.0273661698252651,0.111004324192204
"435","ebi-a-GCST90001826","IgD on unswitched memory B cell",-0.0653519417809639,0.031696192228911,0.0392245795840491,-0.0327391082071004,0.0620602862182504,0.59782060632821
"436","ebi-a-GCST90001827","IgD on IgD+ B cell",-0.0264939456532083,0.0299568469613987,0.376478337875459,0.0894683578263303,0.0724965611206625,0.217163835802417
"437","ebi-a-GCST90001828","IgD on transitional B cell",-0.0107870786299846,0.03197823405939,0.735871424813512,0.072512033526053,0.0394944415953517,0.0663567625712539
"438","ebi-a-GCST90001829","BAFF-R on B cell",0.0105873913473083,0.0310770555598778,0.733343041574681,-0.00906535779793311,0.0231538869792235,0.69540818550978
"439","ebi-a-GCST90001830","BAFF-R on CD20- B cell",-0.0262495390206287,0.0279677405500888,0.347954191942354,0.0291868747318118,0.0503272730086032,0.561954061387113
"440","ebi-a-GCST90001831","CD62L on CD62L+ myeloid Dendritic Cell",-0.0235271940608892,0.035832827119697,0.51144964041236,-0.0295152807458171,0.0551177720155276,0.592307746825188
"441","ebi-a-GCST90001832","CD62L on CD62L+ plasmacytoid Dendritic Cell",-0.030971433841477,0.0299997576764177,0.301889704178567,0.0642246473421024,0.0556493658928088,0.248461278952731
"442","ebi-a-GCST90001833","CD62L on CD62L+ Dendritic Cell",-0.0293926933854103,0.0328253860769617,0.370559582424246,0.0221584949239581,0.0437078549655692,0.612177093339737
"443","ebi-a-GCST90001834","CD62L on monocyte",-0.00383870050768317,0.0322263372717517,0.905182763599054,0.0125853140309256,0.0385868124122209,0.744306454229807
"444","ebi-a-GCST90001835","CD62L on granulocyte",-0.0546745508338168,0.031818276184983,0.0857349947551051,0.014276306189099,0.0478125163856681,0.765253424348101
"445","ebi-a-GCST90001836","CD66b on CD66b++ myeloid cell",-0.0272865253807744,0.0396418082983829,0.491246908073501,-0.0166503789702383,0.026197571891239,0.525057021804989
"446","ebi-a-GCST90001837","CD66b on Granulocytic Myeloid-Derived Suppressor Cells",-0.0361462679841034,0.0430660361577478,0.401288688073242,-0.00696925174563544,0.0345817648052184,0.840284429833619
"447","ebi-a-GCST90001838","CD3 on naive CD8+ T cell",-0.00685483974565844,0.0292800464886993,0.814897247923102,0.0164069210553073,0.027016981921661,0.543663923219883
"448","ebi-a-GCST90001839","CD3 on Effector Memory CD8+ T cell",0.00197821330963968,0.0310372088030832,0.949179778036416,0.0768826113420503,0.0486190525437748,0.113803332240212
"449","ebi-a-GCST90001840","CD3 on Terminally Differentiated CD8+ T cell",0.0136531514612865,0.0315928814958995,0.665625777956922,0.00452371992138596,0.0505125145975022,0.928639717792705
"450","ebi-a-GCST90001841","CD3 on Central Memory CD4+ T cell",-0.00192551666467719,0.0300006164544452,0.948824855926964,0.030533087165921,0.0262738771271324,0.245191530766332
"451","ebi-a-GCST90001842","CD3 on Naive CD4+ T cell",-0.00986235617539552,0.0306396214546332,0.747541755156339,0.0231545534433411,0.0228206538075807,0.310281533882762
"452","ebi-a-GCST90001843","CD3 on Effector Memory CD4+ T cell",-0.0146120028307416,0.0292072843519436,0.616873532800156,0.0157854550419954,0.0302854200905365,0.602211490509605
"453","ebi-a-GCST90001844","CD3 on Terminally Differentiated CD4+ T cell",-0.0134173898852792,0.0298652388380488,0.65324090473056,-0.016816419962745,0.035208564329285,0.63291856086558
"454","ebi-a-GCST90001845","CD3 on CD45RA- CD4+ T cell",-0.00897563804147713,0.0290289860378411,0.757172654619264,0.0498899705870442,0.0324541134374123,0.124232970076282
"455","ebi-a-GCST90001846","CD3 on Central Memory CD8+ T cell",-0.026120224850314,0.0283530215496242,0.356919850106127,0.0170231216323209,0.040055748585824,0.670847075934316
"456","ebi-a-GCST90001847","CD3 on HLA DR+ T cell",-0.00812190109495002,0.0295799484350764,0.783643119550495,0.0198187819353017,0.041279534262767,0.631148062807732
"457","ebi-a-GCST90001848","CD3 on Natural Killer T",-0.0237051924102676,0.0302396707688288,0.433092686864555,-0.0524328111004211,0.0502829877704236,0.297062015507342
"458","ebi-a-GCST90001849","CD3 on HLA DR+ CD4+ T cell",-0.0133006765587581,0.030409858171384,0.661835481110756,0.0303637853630918,0.0460776161043343,0.509914773060814
"459","ebi-a-GCST90001850","CD3 on HLA DR+ CD8+ T cell",0.0105481768158104,0.0340434868836181,0.756679440940006,0.0264449893537617,0.0429360625074283,0.537950245733589
"460","ebi-a-GCST90001851","CD3 on T cell",-0.0224419952868141,0.0287921874219574,0.435716218127669,-0.00519024272936841,0.0238849293955531,0.827973005024795
"461","ebi-a-GCST90001852","CD3 on CD39+ resting CD4 regulatory T cell",0.0239756113059845,0.0295316344772226,0.416870831384456,0.0156191664201496,0.0408089698594791,0.701913619626586
"462","ebi-a-GCST90001853","CD3 on activated CD4 regulatory T cell",-0.0217397761780791,0.0290216397638133,0.453803874630165,0.0509443234803761,0.0367164207452583,0.165286946883084
"463","ebi-a-GCST90001854","CD3 on CD39+ activated CD4 regulatory T cell",-0.0266033626119659,0.0287739019319678,0.355191864757448,0.0338440056072758,0.0327161335584117,0.300914396126747
"464","ebi-a-GCST90001855","CD3 on secreting CD4 regulatory T cell",-0.00778972286605615,0.0291614108291358,0.78937342122097,0.0621834062954883,0.0296200366072911,0.0357843267382376
"465","ebi-a-GCST90001856","CD3 on CD39+ secreting CD4 regulatory T cell",-0.00519691388879354,0.0289875553608125,0.857717173941077,0.0357146406018597,0.030213492762588,0.23717559976307
"466","ebi-a-GCST90001857","CD3 on activated & secreting CD4 regulatory T cell",-0.0184094138137887,0.029101060136112,0.526993020255726,0.0408870669484378,0.0294281163536636,0.164714846635215
"467","ebi-a-GCST90001858","CD3 on CD45RA+ CD4+ T cell",-0.0106733249317986,0.031794310812301,0.737097703759876,0.0358859282675777,0.0243138568612941,0.139958516381808
"468","ebi-a-GCST90001859","CD3 on CD8+ T cell",-0.0204331689750101,0.0288445363792164,0.478703362237254,0.0179641404605312,0.0286419538428352,0.530530271132047
"469","ebi-a-GCST90001860","CD3 on CD39+ CD4+ T cell",-0.0243108539703071,0.029116695818772,0.403748398234418,-0.0189149381199489,0.0341464723925673,0.579623091689393
"470","ebi-a-GCST90001861","CD3 on CD28+ CD4+ T cell",-0.0309055857116071,0.0294369542881093,0.293768349623665,0.0057165359651323,0.0331223553251847,0.862974931239943
"471","ebi-a-GCST90001862","CD3 on CD28+ CD4-CD8- T cell",0.000269895912666175,0.0333816466999234,0.993549046950437,0.00683123093566671,0.0412098093170663,0.868340231503224
